"Promotion ID","Advertiser","Advertiser ID","Type","Code","Description","Starts","Ends","Categories","Regions","Terms","Deeplink Tracking","Deeplink","Commission Groups","Commission","Exclusive","Date Added","Title","Campaign"
"4120974","Kabum BR","17729","voucher","MUNDOGAMER","Campanha Mundo Gamer - Ofertas Especiais para Gamers","22/09/2026 00:00:00","01/10/2026 23:59:59","Laptops","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fofertas%2Fmundogamer","https://www.kabum.com.br/ofertas/mundogamer","","","no","22/09/2026 12:22:16","Campanha Mundo Gamer - Ofertas Especiais para Gamers",""
"4120969","Kabum BR","17729","voucher","300OFF3D","R$300.00 OFF na Impressora 3D Bambu Lab A1 AMS Lite Kit Bivolt Área de Impressão 256x256x256mm Wi‑Fi Branco","22/09/2026 00:00:00","30/09/2026 10:00:00","Creative & Construction","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F1019424%2Fimpressora-3d-bambu-lab-a1-ams-lite-kit-bivolt-area-de-impressao-256x256x256mm-wi-fi-branco-pf002-a-sa005-bra","https://www.kabum.com.br/produto/1019424/impressora-3d-bambu-lab-a1-ams-lite-kit-bivolt-area-de-impressao-256x256x256mm-wi-fi-branco-pf002-a-sa005-bra","","","no","22/09/2026 12:21:39","R$300.00 OFF na Impressora 3D Bambu Lab A1 AMS Lite Kit Bivolt Área de Impressão 256x256x256mm Wi‑Fi Branco",""
"4120968","Kabum BR","17729","promotion","","Campanha Mundo Gamer - Ofertas Especiais para Gamers","22/09/2026 00:00:00","01/10/2026 23:59:59","Laptops","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fofertas%2Fmundogamer","https://www.kabum.com.br/ofertas/mundogamer","","","no","22/09/2026 12:21:31","Campanha Mundo Gamer - Ofertas Especiais para Gamers",""
"4120967","Kabum BR","17729","voucher","SHARK30","30% OFF em produtos participantes da promoção Shark","22/09/2026 00:00:00","24/09/2026 10:00:00","Home Appliances","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP1SHARK30","https://www.kabum.com.br/promocao/CP1SHARK30","","","no","22/09/2026 12:21:27","30% OFF em produtos participantes da promoção Shark",""
"4117612","Kabum BR","17729","voucher","TCL15OFF","15% OFF na Smart TV TCL 50 QLED 4K P7L com Google TV e VRR","17/09/2026 00:00:00","30/09/2026 23:59:59","Home Appliances","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fproduto%2F1036371%2Fsmart-tv-tcl-50-qled-4k-p7l-wifi-bluetooth-google-tv-hdr10-120-hz-vrr-aipq-50p7l","https://www.kabum.com.br/produto/1036371/smart-tv-tcl-50-qled-4k-p7l-wifi-bluetooth-google-tv-hdr10-120-hz-vrr-aipq-50p7l","","","no","17/09/2026 14:34:13","15% OFF na Smart TV TCL 50 QLED 4K P7L com Google TV e VRR",""
"4117610","Kabum BR","17729","voucher","TCL10OFF","10% OFF em produtos TCL participantes da promoção","17/09/2026 00:00:00","30/09/2026 23:59:59","Home Appliances","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FTCL10OFF","https://www.kabum.com.br/promocao/TCL10OFF","","","no","17/09/2026 14:34:01","10% OFF em produtos TCL participantes da promoção",""
"4117608","Kabum BR","17729","voucher","IMPRIMEJUNTO","12% OFF em produtos participantes da promoção Imprime Junto","17/09/2026 00:00:00","30/09/2026 23:00:00","Home Appliances","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FIMPRIMEJUNTO","https://www.kabum.com.br/promocao/IMPRIMEJUNTO","","","no","17/09/2026 14:33:46","12% OFF em produtos participantes da promoção Imprime Junto",""
"4112319","Kabum BR","17729","voucher","FERICOS20","20% OFF em Periféricos","14/09/2026 00:00:00","30/09/2026 23:59:59","Home & Garden","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FPERIFERICOS20","https://www.kabum.com.br/promocao/PERIFERICOS20","","","no","14/09/2026 16:08:19","20% OFF em Periféricos",""
"4111185","Kabum BR","17729","voucher","CASATECH15","15% OFF em itens selecionados para casa e tecnologia usando o cupom CASATECH15 aproveite a oferta especial por tempo limitado","14/09/2026 00:00:00","30/09/2026 12:00:00","Home & Garden","Brazil",".","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP2CASATECH15","https://www.kabum.com.br/promocao/CP2CASATECH15","","","no","14/09/2026 12:44:55","15% OFF em itens selecionados para casa e tecnologia usando o cupom CASATECH15 aproveite a oferta especial por tempo limitado",""
"4109129","Kabum BR","17729","voucher","COMPREJUNTOAPPLE","12% OFF em produtos Apple selecionados usando o cupom COMPREJUNTOAPPLE aproveite a oferta especial por tempo limitado","11/09/2026 00:00:00","15/10/2026 10:00:00","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCOMPREJUNTOAPPLE","https://www.kabum.com.br/promocao/COMPREJUNTOAPPLE","","","no","11/09/2026 12:38:30","12% OFF em produtos Apple selecionados usando o cupom COMPREJUNTOAPPLE aproveite a oferta especial por tempo limitado",""
"4104411","Kabum BR","17729","voucher","15OFFNOPERI","15% OFF em periféricos selecionados usando o cupom 15OFFNOPERI aproveite a oferta especial por tempo limitado","09/09/2026 00:00:00","30/09/2026 10:00:00","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP115OFFNOPERI","https://www.kabum.com.br/promocao/CP115OFFNOPERI","","","no","09/09/2026 12:51:36","15% OFF em periféricos selecionados usando o cupom 15OFFNOPERI aproveite a oferta especial por tempo limitado",""
"4093925","Kabum BR","17729","voucher","LOFREE20","20% OFF em","02/09/2026 00:00:00","30/09/2026 20:00:00","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP1LOFREE20","https://www.kabum.com.br/promocao/CP1LOFREE20","","","no","02/09/2026 13:33:16","20% OFF em",""
"4089535","Kabum BR","17729","voucher","JBL25OFF","25% OFF em produtos JBL selecionados usando o cupom JBL25OFF aproveite a oferta especial por tempo limitado","31/08/2026 00:00:00","30/09/2026 23:59:00","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP3JBL25OFF","https://www.kabum.com.br/promocao/CP3JBL25OFF","","","no","31/08/2026 12:40:24","25% OFF em produtos JBL selecionados usando o cupom JBL25OFF aproveite a oferta especial por tempo limitado",""
"3443027","Kabum BR","17729","voucher","JBL25","25% OFF em produtos JBL. Oferta válida até o fim do mês!","19/09/2025 00:00:00","25/09/2027 23:59:59","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP3PJBL25OFF","https://www.kabum.com.br/promocao/CP3PJBL25OFF","","","no","18/09/2025 12:51:51","25% OFF em produtos JBL. Oferta válida até o fim do mês!",""
"3442953","Kabum BR","17729","voucher","ASROCK100","R$100 de desconto em produtos ASRock. Aproveite!","19/09/2025 00:00:00","25/09/2027 23:59:59","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP1SACY15","https://www.kabum.com.br/promocao/CP1SACY15","","","no","18/09/2025 12:46:48","R$100 de desconto em produtos ASRock. Aproveite!",""
"3442951","Kabum BR","17729","voucher","SACY15","15% OFF em produtos da Sacy. Promoção relâmpago!","19/09/2025 00:00:00","25/09/2027 23:59:59","Cosmetics & Skincare","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP1SACY15","https://www.kabum.com.br/promocao/CP1SACY15","","","no","18/09/2025 12:46:46","15% OFF em produtos da Sacy. Promoção relâmpago!",""
"3442947","Kabum BR","17729","voucher","VGA8","8% de desconto exclusivo em produtos de VGA. Só hoje!","19/09/2025 00:00:00","25/09/2027 23:59:59","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP1CAPCOM10","https://www.kabum.com.br/promocao/CP1CAPCOM10","","","no","18/09/2025 12:46:44","8% de desconto exclusivo em produtos de VGA. Só hoje!",""
"3442943","Kabum BR","17729","voucher","DISC50","R$50 OFF em itens da promoção. Válido até 20/09!","19/09/2025 00:00:00","25/09/2027 23:59:59","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP1CAPCOM10","https://www.kabum.com.br/promocao/CP1CAPCOM10","","","no","18/09/2025 12:46:42","R$50 OFF em itens da promoção. Válido até 20/09!",""
"3442939","Kabum BR","17729","voucher","50YOTEI","R$50 de desconto em produtos selecionados. Não perca!","19/09/2025 00:00:00","25/09/2027 23:59:59","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP1CAPCOM10","https://www.kabum.com.br/promocao/CP1CAPCOM10","","","no","18/09/2025 12:46:41","R$50 de desconto em produtos selecionados. Não perca!",""
"3442935","Kabum BR","17729","voucher","PLAYNINJA10","10% de desconto em itens da linha PlayNinja. Oferta por tempo limitado!","19/09/2025 00:00:00","25/09/2027 23:59:59","Home Appliances","Brazil","..","https://www.awin1.com/cread.php?awinmid=17729&awinaffid=3077915&ued=https%3A%2F%2Fwww.kabum.com.br%2Fpromocao%2FCP1CAPCOM10","https://www.kabum.com.br/promocao/CP1CAPCOM10","","","no","18/09/2025 12:46:39","10% de desconto em itens da linha PlayNinja. Oferta por tempo limitado!",""
